Current Round,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Round Progress,Not Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,2,2,,2,2,,2,2,,2,2,,2,2,,2,2,,,,,,,,,,,,
Round,,1,1,,2,2,,3,3,,4,4,,5,5,,6,6,,1,1,,2,2,,3,3,,4,4,,5,5,,6,6,,,,,,,,,,,,
Overall Round,,1,1,,2,2,,3,3,,4,4,,5,5,,6,6,,7,7,,8,8,,9,9,,10,10,,11,11,,12,12,,,,,,,,,,,,
PlayerID,Player Name,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Lobby,Placement,,Points,Firsts + Top4s,Top4s,Firsts,Seconds,3rds,4ths,5ths,6ths,7ths,8ths
179,Xaste1#eprod,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
180,Enormibus#eprod,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
181,Lixexe#eprod,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
182,Jack2tft#eprod,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
183,ponxwx#eprod,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
184,cailul#eprod,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
185,Majorana#eprod,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
186,me1stor8th#eprod,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
187,MGC Fizz#eprod,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
188,just tired#eprod,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
189,Ocaso#eprod,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
190,mein#eprod,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
191,bloom#eprod,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
192,Diegots#eprod,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
193,guubums#eprod,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
194,Ladyluck#eprod,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
195,Dl rysord TFT#eprod,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
196,erci#eprod,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
197,komikaru#eprod,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
198,Ponger#eprod,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
199,LYY Zeyn#eprod,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
200,Lwken#eprod,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
201,Altenahue TFT#eprod,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
202,Kyouko Hori#eprod,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
203,MrBombastic#eprod,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
204,hitsugaya#eprod,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
205,Ramyune#eprod,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
206,Emzeeshady#eprod,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
207,gabymar10#eprod,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
208,FernandinhoAF#eprod,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
209,pitzy#eprod,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
210,RYT Mortao#eprod,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
211,BiterLife#eprod,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
212,bublz#eprod,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
213,Manucrusader#eprod,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
214,Kidney#eprod,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
215,maZa147#eprod,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
216,Yi Oprimido#eprod,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
217,jdzielinski22#eprod,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
218,DthDiogo#eprod,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
219,BJ IOrigins#eprod,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
220,TacticTorn#eprod,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
221,Spethom#eprod,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
222,Dasly#eprod,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
223,memedbymario#eprod,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
224,STR Drae#eprod,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
225,Kurumx#eprod,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
226,Christian Bale#eprod,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
227,dudu#eprod,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
228,Ariz#eprod,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
229,Akunaro#eprod,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
230,Jjchen101#eprod,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
231,ChangoEstudi#eprod,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
232,RYT SirClenio#eprod,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
233,Doublepaw#eprod,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
234,100T Kiyoon#eprod,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
235,Learning TFT#eprod,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
236,Xbmots#eprod,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
237,KiBi#eprod,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
238,Plumper#eprod,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
239,fsn#eprod,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
240,CSant#eprod,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
241,OMAIRAMIS#eprod,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,1,0,0
242,LYY SamiSamuel#eprod,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1
243,RYT hardpuzzle#eprod,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,1,0
244,met zauh#eprod,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,1,0,0,0,0,0
245,Scoped#eprod,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,0,0,0,1,0,0,0,0
246,Chabo#eprod,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,0,1,0,0,0,0,0,0
247,JhinAmante#eprod,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0
248,JosneyQT#eprod,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
